word,review_html,content_url
process,https://www.codecademy.com/review-cards/5e937551cafa2b001115fd6f,https://www.codecademy.com/courses/bapi-learn-express/lessons/node
reference,https://www.codecademy.com/review-cards/5e825760130cc00013a0a878,https://www.codecademy.com/courses/learn-php/lessons/associative-arrays
associative,https://www.codecademy.com/review-cards/5e8135ca8a1a1f00117bea8c,https://www.codecademy.com/courses/learn-php/lessons/associative-arrays
elements,https://www.codecademy.com/review-cards/5e816264695e8f0011790b9a,https://www.codecademy.com/courses/learn-php/lessons/associative-arrays
abstract,https://www.codecademy.com/review-cards/5ea2e22297dfc800129542ac,https://www.codecademy.com/paths/build-web-apps-with-asp-net/tracks/build-web-apps-asp-net-intermediate-c-sharp/modules/learn-csharp-interfaces-inheritance/lessons/csharp-inheritance
virtual,https://www.codecademy.com/review-cards/5ea2dc366cd3880013beadbd,https://www.codecademy.com/paths/build-web-apps-with-asp-net/tracks/build-web-apps-asp-net-intermediate-c-sharp/modules/learn-csharp-interfaces-inheritance/lessons/csharp-inheritance
protected,https://www.codecademy.com/review-cards/5df25edfb821a00011c2ccdd,https://www.codecademy.com/paths/introduction-to-android-with-java/tracks/intermediate-java-and-capstone-project/modules/learn-java-inheritance-and-polymorphism/lessons/java-inheritance-and-polymorphism
animal,https://www.codecademy.com/review-cards/5df2ddbb190969001236a2bd,https://www.codecademy.com/paths/introduction-to-android-with-java/tracks/intermediate-java-and-capstone-project/modules/learn-java-inheritance-and-polymorphism/lessons/java-inheritance-and-polymorphism
polymorphism,https://www.codecademy.com/review-cards/5df283e325f7060012b8284d,https://www.codecademy.com/paths/introduction-to-android-with-java/tracks/intermediate-java-and-capstone-project/modules/learn-java-inheritance-and-polymorphism/lessons/java-inheritance-and-polymorphism
static,https://www.codecademy.com/review-cards/5c3847faf242fc63a1b696b3,https://www.codecademy.com/paths/premium-fswd-mern/tracks/premium-intermediate-javascript/modules/premium-learn-javascript-syntax-classes/lessons/classes
separators,https://www.codecademy.com/review-cards/5c3420311d19727d2ff7ef24,https://www.codecademy.com/paths/premium-fswd-mern/tracks/premium-intermediate-javascript/modules/premium-learn-javascript-syntax-classes/lessons/classes
insert,https://www.codecademy.com/review-cards/5e666521b76f9f0011e3a5fb,https://www.codecademy.com/courses/learn-swift/lessons/swift-sets
populated,https://www.codecademy.com/review-cards/5e66612c20996d0012cc68e8,https://www.codecademy.com/courses/learn-swift/lessons/swift-sets
subtracting,https://www.codecademy.com/review-cards/5e6695cec70161001154900e,https://www.codecademy.com/courses/learn-swift/lessons/swift-sets
union,https://www.codecademy.com/review-cards/5e66922fc14ba6001151de02,https://www.codecademy.com/courses/learn-swift/lessons/swift-sets
intersection,https://www.codecademy.com/review-cards/5e668eb620996d0012cc697b,https://www.codecademy.com/courses/learn-swift/lessons/swift-sets
remove,https://www.codecademy.com/review-cards/5e667d254e35cf001174684c,https://www.codecademy.com/courses/learn-swift/lessons/swift-sets
empty,https://www.codecademy.com/review-cards/5e665ebbdc672d0012e13820,https://www.codecademy.com/courses/learn-swift/lessons/swift-sets
swift,https://www.codecademy.com/review-cards/5e6651380b0cde001133a86c,https://www.codecademy.com/courses/learn-swift/lessons/swift-sets
lambda,https://www.codecademy.com/review-cards/5e7eae1cce927e0011dba6c8,https://www.codecademy.com/courses/build-web-apps-asp-net-beginner-c-sharp/lessons/csharp-alternate-expressions
cleaning,https://www.codecademy.com/review-cards/5e9ef89713c22400119e30c3,https://www.codecademy.com/courses/working-with-data-in-r-skill-path/lessons/r-data-cleaning
tidy,https://www.codecademy.com/review-cards/5cd9b89c3709025fe598198e,https://www.codecademy.com/courses/working-with-data-in-r-skill-path/lessons/r-data-cleaning
gather,https://www.codecademy.com/review-cards/5cd83064af246d5c5e474033,https://www.codecademy.com/courses/working-with-data-in-r-skill-path/lessons/r-data-cleaning
parameter,https://www.codecademy.com/review-cards/5e18313ee8460a00112f03ae,https://www.codecademy.com/courses/learn-c-sharp/lessons/csharp-method-calls-and-input
compiling,https://www.codecademy.com/review-cards/5e29e928cf9b6700119376f8,https://www.codecademy.com/courses/learn-c-sharp/lessons/csharp-method-calls-and-input
private,https://www.codecademy.com/review-cards/5e9c752059d4d600118f7144,https://www.codecademy.com/paths/build-web-apps-with-asp-net/tracks/build-web-apps-asp-net-intermediate-c-sharp/modules/learn-csharp-classes/lessons/csharp-basic-classes
keyword,https://www.codecademy.com/review-cards/5e9c678b59d4d600118f7118,https://www.codecademy.com/paths/build-web-apps-with-asp-net/tracks/build-web-apps-asp-net-intermediate-c-sharp/modules/learn-csharp-classes/lessons/csharp-basic-classes
custom,https://www.codecademy.com/review-cards/5e9afa12cc416b00115d1483,https://www.codecademy.com/paths/build-web-apps-with-asp-net/tracks/build-web-apps-asp-net-intermediate-c-sharp/modules/learn-csharp-classes/lessons/csharp-basic-classes
members,https://www.codecademy.com/review-cards/5cdf683aaf246d03e95d501b,https://www.codecademy.com/courses/learn-c-plus-plus/lessons/cpp-classes-and-objects
destructor,https://www.codecademy.com/review-cards/5cdf6e0baf246d03c85d50d9,https://www.codecademy.com/courses/learn-c-plus-plus/lessons/cpp-classes-and-objects
future,https://www.codecademy.com/review-cards/5dcad26b7a16f400125adf6d,https://www.codecademy.com/courses/learn-c-plus-plus/lessons/cpp-classes-and-objects
pertaining,https://www.codecademy.com/review-cards/5cdf659c370902712f778c8e,https://www.codecademy.com/courses/learn-c-plus-plus/lessons/cpp-classes-and-objects
zip,https://www.codecademy.com/review-cards/5b561ebe646caa563fda0e21,https://www.codecademy.com/paths/build-python-web-apps-flask/tracks/flask-python-data-structures-loops/modules/learn-python3-lists/lessons/create-python-list
append,https://www.codecademy.com/review-cards/5b561ebe646caa563fda0e22,https://www.codecademy.com/paths/build-python-web-apps-flask/tracks/flask-python-data-structures-loops/modules/learn-python3-lists/lessons/create-python-list
super,https://www.codecademy.com/review-cards/5c5aec665df3151f3009c8aa,https://www.codecademy.com/paths/build-chatbots-with-python/tracks/python-3-data-structures-and-loops/modules/learn-python3-classes/lessons/inheritance-and-polymorphism
dunder,https://www.codecademy.com/review-cards/5c5d66fd1d197221a7e0acb8,https://www.codecademy.com/paths/build-chatbots-with-python/tracks/python-3-data-structures-and-loops/modules/learn-python3-classes/lessons/inheritance-and-polymorphism
inheritance,https://www.codecademy.com/review-cards/5c5aa7b71d197221dae0aa2c,https://www.codecademy.com/paths/build-chatbots-with-python/tracks/python-3-data-structures-and-loops/modules/learn-python3-classes/lessons/inheritance-and-polymorphism
new,https://www.codecademy.com/review-cards/5e9701802a9b8800118f3c25,https://www.codecademy.com/courses/learn-ruby/lessons/object-oriented-programming-i
initialize,https://www.codecademy.com/review-cards/5e8f43a454c8910011811fa8,https://www.codecademy.com/courses/learn-ruby/lessons/object-oriented-programming-i
ruby,https://www.codecademy.com/review-cards/5c75fa195df3151d0c569d5d,https://www.codecademy.com/courses/learn-ruby/lessons/control-flow-in-ruby
flips,https://www.codecademy.com/review-cards/5c7630555df3151cd2569bc0,https://www.codecademy.com/courses/learn-ruby/lessons/control-flow-in-ruby
side,https://www.codecademy.com/review-cards/5c7616211d197247338e8aa0,https://www.codecademy.com/courses/learn-ruby/lessons/control-flow-in-ruby
evaluates,https://www.codecademy.com/review-cards/5c76144f39652c06def01c36,https://www.codecademy.com/courses/learn-ruby/lessons/control-flow-in-ruby
unless,https://www.codecademy.com/review-cards/5c76104d1d197247338e8a95,https://www.codecademy.com/courses/learn-ruby/lessons/control-flow-in-ruby
indented,https://www.codecademy.com/review-cards/5c760b8b39652c070af01c07,https://www.codecademy.com/courses/learn-ruby/lessons/control-flow-in-ruby
gradient,https://www.codecademy.com/review-cards/5ccf35b8af246d5c384727ed,https://www.codecademy.com/courses/dspath-supervised/lessons/linear-regression
centroid,https://www.codecademy.com/review-cards/5e938525e358a00011e11630,https://www.codecademy.com/paths/data-science/tracks/dspath-unsupervised/modules/dspath-clustering/lessons/machine-learning-clustering
inertia,https://www.codecademy.com/review-cards/5e850e0200e3e8001180d336,https://www.codecademy.com/paths/data-science/tracks/dspath-unsupervised/modules/dspath-clustering/lessons/machine-learning-clustering
step,https://www.codecademy.com/review-cards/5e82be788a1a1f00117bef96,https://www.codecademy.com/paths/data-science/tracks/dspath-unsupervised/modules/dspath-clustering/lessons/machine-learning-clustering
unsupervised,https://www.codecademy.com/review-cards/5e8121bdb33023001179c72e,https://www.codecademy.com/paths/data-science/tracks/dspath-unsupervised/modules/dspath-clustering/lessons/machine-learning-clustering
global,https://www.codecademy.com/review-cards/5b7597d4646caa3d057bf127,https://www.codecademy.com/paths/web-development/tracks/web-dev-js-arrays-loops-objects/modules/learn-javascript-scope/lessons/scope
scoped,https://www.codecademy.com/review-cards/5ba5f3a139652c20e4e2bc4b,https://www.codecademy.com/paths/web-development/tracks/web-dev-js-arrays-loops-objects/modules/learn-javascript-scope/lessons/scope
call,https://www.codecademy.com/review-cards/5e8f1dfbac48170011c7fe46,https://www.codecademy.com/courses/learn-ruby/lessons/blocks-procs-and-lambdas
yield,https://www.codecademy.com/review-cards/5e8cfc4139745c00111f14f5,https://www.codecademy.com/courses/learn-ruby/lessons/blocks-procs-and-lambdas
collect,https://www.codecademy.com/review-cards/5e8cf17c34a708001160b85c,https://www.codecademy.com/courses/learn-ruby/lessons/blocks-procs-and-lambdas
assigning,https://www.codecademy.com/review-cards/5e78f56187721c0011f01c90,https://www.codecademy.com/courses/learn-swift/lessons/swift-dictionaries
consistency,https://www.codecademy.com/review-cards/5e79149b22c69c00115a1239,https://www.codecademy.com/courses/learn-swift/lessons/swift-dictionaries
unknown,https://www.codecademy.com/review-cards/5e45aaea73326b00115f7ac7,https://www.codecademy.com/courses/deep-learning-and-generative-chatbots/lessons/generative-chatbots
dialog,https://www.codecademy.com/review-cards/5e45ab40be5d6a00125315a7,https://www.codecademy.com/courses/deep-learning-and-generative-chatbots/lessons/generative-chatbots
generative,https://www.codecademy.com/review-cards/5e45a66525dfbc0011af78af,https://www.codecademy.com/courses/deep-learning-and-generative-chatbots/lessons/generative-chatbots
normalization,https://www.codecademy.com/review-cards/5e45702f503e4b0012b09bb2,https://www.codecademy.com/courses/rule-based-chatbots/lessons/text-preprocessing
stopword,https://www.codecademy.com/review-cards/5e45734cbc9c300011b77775,https://www.codecademy.com/courses/rule-based-chatbots/lessons/text-preprocessing
lemmatization,https://www.codecademy.com/review-cards/5e4572628093320013b08da9,https://www.codecademy.com/courses/rule-based-chatbots/lessons/text-preprocessing
stemming,https://www.codecademy.com/review-cards/5e457100d0aee50011c360dd,https://www.codecademy.com/courses/rule-based-chatbots/lessons/text-preprocessing
noise,https://www.codecademy.com/review-cards/5e456ebddfad7800158e2d08,https://www.codecademy.com/courses/rule-based-chatbots/lessons/text-preprocessing
preprocessing,https://www.codecademy.com/review-cards/5e4567deb1d7ed0011acf15f,https://www.codecademy.com/courses/rule-based-chatbots/lessons/text-preprocessing
iteration,https://www.codecademy.com/review-cards/5e1385b1a8a5d100121d53e6,https://www.codecademy.com/courses/sorting-algorithms/lessons/bubble-sort-conceptual
iteration,https://www.codecademy.com/review-cards/5e1385b1a8a5d100121d53e6,https://www.codecademy.com/courses/premium-unit-26-algorithms/lessons/learn-bubble-sort-javascript
indexed,https://www.codecademy.com/review-cards/5e87dc7b24ce710011bed1a2,https://www.codecademy.com/paths/build-web-apps-with-asp-net/tracks/build-web-apps-asp-net-intermediate-c-sharp/modules/learn-csharp-arrays-and-loops/lessons/csharp-arrays
statement,https://www.codecademy.com/review-cards/5cdaa2c1af246d5c83474076,https://www.codecademy.com/courses/learn-php/lessons/intro-php
echo,https://www.codecademy.com/review-cards/5cdabdc35f1de864ba150b1c,https://www.codecademy.com/courses/learn-php/lessons/intro-php
visitor,https://www.codecademy.com/review-cards/5cda69203709026043981a23,https://www.codecademy.com/courses/learn-php/lessons/intro-php
hashes,https://www.codecademy.com/review-cards/5e85e8cb737b6e0011e32580,https://www.codecademy.com/courses/learn-ruby/lessons/hashes-and-symbols
hexadecimal,https://www.codecademy.com/review-cards/5b7597d4646caa3d057bf131,https://www.codecademy.com/paths/web-development/tracks/getting-more-advanced-with-design/modules/learn-css-colors/lessons/color
alpha,https://www.codecademy.com/review-cards/5b7597d4646caa3d057bf139,https://www.codecademy.com/paths/web-development/tracks/getting-more-advanced-with-design/modules/learn-css-colors/lessons/color
camel,https://www.codecademy.com/review-cards/5e7fea2a695e8f00117906dc,https://www.codecademy.com/courses/learn-php/lessons/introduction-to-php-functions
invoking,https://www.codecademy.com/review-cards/5dd1abf5aeae040012e8d8b3,https://www.codecademy.com/courses/learn-php/lessons/introduction-to-php-functions
multimodal,https://www.codecademy.com/review-cards/5df6ae747ca4e0001494cbf6,https://www.codecademy.com/paths/data-science/tracks/learn-statistics-with-python/modules/describe-a-histogram/lessons/describing-a-histogram
bimodal,https://www.codecademy.com/review-cards/5df5d024b2dd7c001201e5ee,https://www.codecademy.com/paths/data-science/tracks/learn-statistics-with-python/modules/describe-a-histogram/lessons/describing-a-histogram
uniform,https://www.codecademy.com/review-cards/5df59dc1970d24001374e8ab,https://www.codecademy.com/paths/data-science/tracks/learn-statistics-with-python/modules/describe-a-histogram/lessons/describing-a-histogram
symmetric,https://www.codecademy.com/review-cards/5df57c50a7995800134fc996,https://www.codecademy.com/paths/data-science/tracks/learn-statistics-with-python/modules/describe-a-histogram/lessons/describing-a-histogram
outlier,https://www.codecademy.com/review-cards/5df5754849b9f10012e30b66,https://www.codecademy.com/paths/data-science/tracks/learn-statistics-with-python/modules/describe-a-histogram/lessons/describing-a-histogram
spread,https://www.codecademy.com/review-cards/5df52049f86bd70011e49e55,https://www.codecademy.com/paths/data-science/tracks/learn-statistics-with-python/modules/describe-a-histogram/lessons/describing-a-histogram
algorithmic,https://www.codecademy.com/review-cards/5dd5ad6a5974e60016c8c3c4,https://www.codecademy.com/courses/asymptotic-notation-and-big-o-js/lessons/asymptotic-notation-conceptual
time,https://www.codecademy.com/review-cards/5dd41baed805d2001297bdb0,https://www.codecademy.com/courses/asymptotic-notation-and-big-o-js/lessons/asymptotic-notation-conceptual
queue,https://www.codecademy.com/review-cards/5c50f3401d19721726cadf26,https://www.codecademy.com/courses/javascript-linear-data-structures/lessons/learn-queues-general
operand,https://www.codecademy.com/review-cards/5e83b025789c3b0011a8f579,https://www.codecademy.com/courses/learn-ruby/lessons/methods-blocks-sorting
splat,https://www.codecademy.com/review-cards/5e8253e8130cc00013a0a86b,https://www.codecademy.com/courses/learn-ruby/lessons/methods-blocks-sorting
method,https://www.codecademy.com/review-cards/5e8242ab184ba5001786a15d,https://www.codecademy.com/courses/learn-ruby/lessons/methods-blocks-sorting
distance,https://www.codecademy.com/review-cards/5c080ce15df31541ef6981d7,https://www.codecademy.com/courses/dspath-supervised/lessons/knn
neighbors,https://www.codecademy.com/review-cards/5c2e6a445df3156c3d735e10,https://www.codecademy.com/courses/dspath-supervised/lessons/knn
mutating,https://www.codecademy.com/review-cards/5e81650122c69c00115a265c,https://www.codecademy.com/courses/learn-swift/lessons/swift-structures
structure,https://www.codecademy.com/review-cards/5e81584b6c79c90012bf73fc,https://www.codecademy.com/courses/learn-swift/lessons/swift-structures
initialization,https://www.codecademy.com/review-cards/5e81513f0bb9940015bab27d,https://www.codecademy.com/courses/learn-swift/lessons/swift-structures
index,https://www.codecademy.com/review-cards/5e41c8a1a0f2fd001103d6a9,https://www.codecademy.com/courses/learn-swift/lessons/swift-arrays
literal,https://www.codecademy.com/review-cards/5e41c4dbe8ee850011e957a8,https://www.codecademy.com/courses/learn-swift/lessons/swift-arrays
manipulating,https://www.codecademy.com/review-cards/5e41c93d1cce240011210b98,https://www.codecademy.com/courses/learn-swift/lessons/swift-arrays
floating,https://www.codecademy.com/review-cards/5b561eba646caa563fda0d85,https://www.codecademy.com/courses/ida-2-introduction-to-python/lessons/learn-python-syntax
detected,https://www.codecademy.com/review-cards/5b561ebb646caa563fda0daf,https://www.codecademy.com/courses/ida-2-introduction-to-python/lessons/learn-python-syntax
number,https://www.codecademy.com/review-cards/5b561eba646caa563fda0d7c,https://www.codecademy.com/courses/ida-2-introduction-to-python/lessons/learn-python-syntax
remainder,https://www.codecademy.com/review-cards/5b561ebb646caa563fda0d9b,https://www.codecademy.com/courses/ida-2-introduction-to-python/lessons/learn-python-syntax
exponentiation,https://www.codecademy.com/review-cards/5cda36cb370902602998192e,https://www.codecademy.com/courses/learn-php/lessons/php-numbers
modulo,https://www.codecademy.com/review-cards/5cda03815f1de864c2150821,https://www.codecademy.com/courses/learn-php/lessons/php-numbers
integer,https://www.codecademy.com/review-cards/5cd9f790370902601c9814ae,https://www.codecademy.com/courses/learn-php/lessons/php-numbers
next,https://www.codecademy.com/review-cards/5c2ea8ed39652c54a8535b44,https://www.codecademy.com/courses/learn-jquery/lessons/traversing-the-dom
siblings,https://www.codecademy.com/review-cards/5c2ebce81d197249ab38fc10,https://www.codecademy.com/courses/learn-jquery/lessons/traversing-the-dom
children,https://www.codecademy.com/review-cards/5c2eb7d71d19724a0438fc0d,https://www.codecademy.com/courses/learn-jquery/lessons/traversing-the-dom
closest,https://www.codecademy.com/review-cards/5c26cc3339652c2e106bce86,https://www.codecademy.com/courses/learn-jquery/lessons/traversing-the-dom
shopping,https://www.codecademy.com/review-cards/5c26904b39652c2e616bccf7,https://www.codecademy.com/courses/learn-jquery/lessons/traversing-the-dom
interpolation,https://www.codecademy.com/review-cards/5c6929e239652c08974dd68b,https://www.codecademy.com/courses/learn-ruby/lessons/putting-the-form-in-formatter
input,https://www.codecademy.com/review-cards/5c6921151d19724794a364b9,https://www.codecademy.com/courses/learn-ruby/lessons/putting-the-form-in-formatter
blueprint,https://www.codecademy.com/review-cards/5c6797b1f242fc30756d28ba,https://www.codecademy.com/courses/python-3-data-structures-and-loops/lessons/data-types
part,https://www.codecademy.com/review-cards/5c68607d39652c08b44dd3db,https://www.codecademy.com/courses/python-3-data-structures-and-loops/lessons/data-types
type,https://www.codecademy.com/review-cards/5c6793f439652c08674dd29f,https://www.codecademy.com/courses/python-3-data-structures-and-loops/lessons/data-types
assignment,https://www.codecademy.com/review-cards/5c7633a35df3151ca4569c51,https://www.codecademy.com/courses/learn-ruby/lessons/loops-iterators
cause,https://www.codecademy.com/review-cards/5c7630f7f242fc52b124d4eb,https://www.codecademy.com/courses/learn-ruby/lessons/loops-iterators
initiative,https://www.codecademy.com/review-cards/5cd5623f5f1de864f1150697,https://www.codecademy.com/paths/build-web-apps-with-asp-net/tracks/build-web-apps-asp-net-beginner-c-sharp/modules/csharp-hello-world/lessons/csharp-hello-world
net,https://www.codecademy.com/review-cards/5cd9a19a3709026005981922,https://www.codecademy.com/paths/build-web-apps-with-asp-net/tracks/build-web-apps-asp-net-beginner-c-sharp/modules/csharp-hello-world/lessons/csharp-hello-world
join,https://www.codecademy.com/review-cards/5b561ebe646caa563fda0e1e,https://www.codecademy.com/paths/web-development/tracks/sql-for-web-development/modules/webdev-sql-multiple-tables/lessons/multiple-tables
primary,https://www.codecademy.com/review-cards/5ba613691d197277b455bb49,https://www.codecademy.com/paths/web-development/tracks/sql-for-web-development/modules/webdev-sql-multiple-tables/lessons/multiple-tables
foreign,https://www.codecademy.com/review-cards/5ba617f51d1972777f55bb41,https://www.codecademy.com/paths/web-development/tracks/sql-for-web-development/modules/webdev-sql-multiple-tables/lessons/multiple-tables
pants,https://www.codecademy.com/review-cards/5bb102acf242fc74b8638f42,https://www.codecademy.com/paths/web-development/tracks/sql-for-web-development/modules/webdev-sql-multiple-tables/lessons/multiple-tables
may,https://www.codecademy.com/review-cards/5b561ebd646caa563fda0e0a,https://www.codecademy.com/paths/analyze-data-with-python/tracks/ida-2-introduction-to-python/modules/ida-2-2-python-functions/lessons/intro-to-functions
indentation,https://www.codecademy.com/review-cards/5b561ebd646caa563fda0dfc,https://www.codecademy.com/paths/analyze-data-with-python/tracks/ida-2-introduction-to-python/modules/ida-2-2-python-functions/lessons/intro-to-functions
preexisting,https://www.codecademy.com/review-cards/5b561ebd646caa563fda0e0c,https://www.codecademy.com/paths/analyze-data-with-python/tracks/ida-2-introduction-to-python/modules/ida-2-2-python-functions/lessons/intro-to-functions
leap,https://www.codecademy.com/review-cards/5b561ebd646caa563fda0e19,https://www.codecademy.com/paths/analyze-data-with-python/tracks/ida-2-introduction-to-python/modules/ida-2-2-python-functions/lessons/intro-to-functions
outside,https://www.codecademy.com/review-cards/5b561ebd646caa563fda0e04,https://www.codecademy.com/paths/analyze-data-with-python/tracks/ida-2-introduction-to-python/modules/ida-2-2-python-functions/lessons/intro-to-functions
local,https://www.codecademy.com/review-cards/5b561ebd646caa563fda0e08,https://www.codecademy.com/paths/analyze-data-with-python/tracks/ida-2-introduction-to-python/modules/ida-2-2-python-functions/lessons/intro-to-functions
directory,https://www.codecademy.com/review-cards/5b5f43df646caa366d0f7bea,https://www.codecademy.com/paths/web-development/tracks/learn-the-command-line/modules/learn-the-command-line-navigation/lessons/navigation
touch,https://www.codecademy.com/review-cards/5b5f43df646caa366d0f7bec,https://www.codecademy.com/paths/web-development/tracks/learn-the-command-line/modules/learn-the-command-line-navigation/lessons/navigation
style,https://www.codecademy.com/review-cards/5e404ba37fcfb4001234c6c1,https://www.codecademy.com/paths/web-development/tracks/front-end-applications-with-react/modules/react-102-advanced-react-u/lessons/style
names,https://www.codecademy.com/review-cards/5c636b45f242fc4ad9199eff,https://www.codecademy.com/courses/learn-python-3/lessons/learn-python-function-arguments
mutated,https://www.codecademy.com/review-cards/5c63c35239652c19d0cdb0f1,https://www.codecademy.com/courses/learn-python-3/lessons/learn-python-function-arguments
default,https://www.codecademy.com/review-cards/5c6275775df31545bd1942ad,https://www.codecademy.com/courses/learn-python-3/lessons/learn-python-function-arguments
none,https://www.codecademy.com/review-cards/5c63196a5df3154f3b3ce2af,https://www.codecademy.com/courses/learn-python-3/lessons/learn-python-function-arguments
behaviour,https://www.codecademy.com/review-cards/5c6303aef242fc4aae199e80,https://www.codecademy.com/courses/learn-python-3/lessons/learn-python-function-arguments
program,https://www.codecademy.com/review-cards/5c4959005df3155d639022e4,https://www.codecademy.com/courses/learn-c-plus-plus/lessons/cpp-hello-world
looping,https://www.codecademy.com/review-cards/5be9a52cf242fc4aabbd9732,https://www.codecademy.com/courses/premium-unit-7-javascript-syntax-part-II/lessons/loops
reverse,https://www.codecademy.com/review-cards/5c05cf9bf242fc24111584ad,https://www.codecademy.com/courses/premium-unit-7-javascript-syntax-part-II/lessons/loops
repeat,https://www.codecademy.com/review-cards/5c5afe5af242fc152cb0ca15,https://www.codecademy.com/courses/premium-unit-7-javascript-syntax-part-II/lessons/loops
called,https://www.codecademy.com/review-cards/5b561ebc646caa563fda0dbf,https://www.codecademy.com/courses/premium-introduction-to-javascript-syntax/lessons/functions
anonymous,https://www.codecademy.com/review-cards/5b561ebc646caa563fda0dcb,https://www.codecademy.com/courses/premium-introduction-to-javascript-syntax/lessons/functions
accumulator,https://www.codecademy.com/review-cards/5ba5e8f0f242fc10a16afd58,https://www.codecademy.com/courses/introduction-to-javascript/lessons/javascript-iterators
callback,https://www.codecademy.com/review-cards/5c934c885f1de80ef84f7050,https://www.codecademy.com/courses/introduction-to-javascript/lessons/higher-order-functions
line,https://www.codecademy.com/review-cards/5df2909f49b9f10012e305ca,https://www.codecademy.com/courses/learn-swift/lessons/swift-hello-world
arrow,https://www.codecademy.com/review-cards/5c1c4f175df3155ab499a11c,https://www.codecademy.com/paths/create-a-back-end-app-with-javascript/tracks/bapi-javascript-objects-modules-and-browser-compatibility/modules/bapi-javascript-objects/lessons/advanced-objects
restricted,https://www.codecademy.com/review-cards/5c2eab3d39652c5456535b91,https://www.codecademy.com/paths/create-a-back-end-app-with-javascript/tracks/bapi-javascript-objects-modules-and-browser-compatibility/modules/bapi-javascript-objects/lessons/advanced-objects
factory,https://www.codecademy.com/review-cards/5c1efcaf39652c2e476bc9c9,https://www.codecademy.com/paths/create-a-back-end-app-with-javascript/tracks/bapi-javascript-objects-modules-and-browser-compatibility/modules/bapi-javascript-objects/lessons/advanced-objects
intercept,https://www.codecademy.com/review-cards/5c198bf71d197228675e2819,https://www.codecademy.com/paths/create-a-back-end-app-with-javascript/tracks/bapi-javascript-objects-modules-and-browser-compatibility/modules/bapi-javascript-objects/lessons/advanced-objects
shorthand,https://www.codecademy.com/review-cards/5c092e1d5df3156ebf460e87,https://www.codecademy.com/paths/create-a-back-end-app-with-javascript/tracks/bapi-javascript-objects-modules-and-browser-compatibility/modules/bapi-javascript-objects/lessons/advanced-objects
scope,https://www.codecademy.com/review-cards/5cad8827370902191f06fbb4,https://www.codecademy.com/courses/learn-c-plus-plus/lessons/cpp-functions-scope-flexiblity
overloading,https://www.codecademy.com/review-cards/5ce16ea75f1de8671c16a846,https://www.codecademy.com/courses/learn-c-plus-plus/lessons/cpp-functions-scope-flexiblity
execution,https://www.codecademy.com/review-cards/5e62b8eddab2800012419ac2,https://www.codecademy.com/courses/learn-emojicode/lessons/emojicode-hello-world
node,https://www.codecademy.com/review-cards/5c5de1495df31545e9193f5d,https://www.codecademy.com/paths/computer-science/tracks/linear-data-structures/modules/cspath-nodes/lessons/learn-nodes-python
orphaned,https://www.codecademy.com/review-cards/5ba6075239652c20f9e2bc76,https://www.codecademy.com/courses/getting-started-with-data-structures-js/lessons/learn-nodes-general
stack,https://www.codecademy.com/review-cards/5bc10c6e1d19727512e13185,https://www.codecademy.com/courses/linear-data-structures/lessons/learn-stacks-general
speech,https://www.codecademy.com/review-cards/5e4ab831468c70001237afb6,https://www.codecademy.com/paths/data-science/tracks/natural-language-processing-dsp/modules/getting-started-with-nlp-module/lessons/getting-started-with-nlp
language,https://www.codecademy.com/review-cards/5c63fb3439652c19ddcdb1b4,https://www.codecademy.com/paths/data-science/tracks/natural-language-processing-dsp/modules/getting-started-with-nlp-module/lessons/getting-started-with-nlp
similarity,https://www.codecademy.com/review-cards/5c6417215df3154f1a3ce443,https://www.codecademy.com/paths/data-science/tracks/natural-language-processing-dsp/modules/getting-started-with-nlp-module/lessons/getting-started-with-nlp
alternation,https://www.codecademy.com/review-cards/5e483ced7865d00013a16186,https://www.codecademy.com/paths/build-chatbots-with-python/tracks/rule-based-chatbots/modules/intro-to-regex/lessons/nlp-regex-conceptual
love,https://www.codecademy.com/review-cards/5e4826ae3db6210012e0b9d7,https://www.codecademy.com/paths/build-chatbots-with-python/tracks/rule-based-chatbots/modules/intro-to-regex/lessons/nlp-regex-conceptual
regular,https://www.codecademy.com/review-cards/5e46c7f183736800118f452c,https://www.codecademy.com/paths/build-chatbots-with-python/tracks/rule-based-chatbots/modules/intro-to-regex/lessons/nlp-regex-conceptual
humour,https://www.codecademy.com/review-cards/5e4796d725dfbc0011af84ff,https://www.codecademy.com/paths/build-chatbots-with-python/tracks/rule-based-chatbots/modules/intro-to-regex/lessons/nlp-regex-conceptual
monkey,https://www.codecademy.com/review-cards/5e4752da8c51480012fcb62e,https://www.codecademy.com/paths/build-chatbots-with-python/tracks/rule-based-chatbots/modules/intro-to-regex/lessons/nlp-regex-conceptual
enemy,https://www.codecademy.com/review-cards/5e474b18fbf4f80011d7dfc2,https://www.codecademy.com/paths/build-chatbots-with-python/tracks/rule-based-chatbots/modules/intro-to-regex/lessons/nlp-regex-conceptual
meow,https://www.codecademy.com/review-cards/5e4638047865d00013a157cc,https://www.codecademy.com/paths/build-chatbots-with-python/tracks/rule-based-chatbots/modules/intro-to-regex/lessons/nlp-regex-conceptual
letter,https://www.codecademy.com/review-cards/5e462fc27c9f9a00115f549f,https://www.codecademy.com/paths/build-chatbots-with-python/tracks/rule-based-chatbots/modules/intro-to-regex/lessons/nlp-regex-conceptual
